# "Odd core neighbor" fingerprints by Collatz odd-to-odd stopping distance

desc,k,oc,m3,m5,m7,m11,m13,m17,m19,m23,m29
oc(3907-1),1,1953,0,3,0,6,3,15,15,21,10
oc(3907+1),2,977,2,2,4,9,2,8,8,11,20
oc(3949-1),2,987,0,2,0,8,12,1,18,21,1
oc(3949+1),1,1975,1,0,1,6,12,3,18,20,3
oc(4061-1),2,1015,1,0,0,3,1,12,8,3,0
oc(4061+1),1,2031,0,1,1,7,3,8,17,7,1
oc(4101-1),2,1025,2,0,3,2,11,5,18,13,10
oc(4101+1),1,2051,2,1,0,5,10,11,18,4,21
oc(4107-1),1,2053,1,3,2,7,12,13,1,6,23
oc(4107+1),2,1027,1,2,5,4,0,7,1,15,12
oc(4109-1),2,1027,1,2,5,4,0,7,1,15,12
oc(4109+1),1,2055,0,0,4,9,1,15,3,8,25
oc(4111-1),1,2055,0,0,4,9,1,15,3,8,25
oc(4111+1),4,257,2,2,5,4,10,2,10,4,25
oc(4113-1),4,257,2,2,5,4,10,2,10,4,25
oc(4113+1),1,2057,2,2,6,0,3,0,5,10,27
oc(4119-1),1,2059,1,4,1,2,5,2,7,12,0
oc(4119+1),3,515,2,0,4,9,8,5,2,9,22
oc(4125-1),2,1031,2,1,2,8,4,11,5,19,16
oc(4125+1),1,2063,2,3,5,6,9,6,11,16,4
oc(4145-1),4,259,1,4,0,6,12,4,12,6,27
oc(4145+1),1,2073,0,3,1,5,6,16,2,3,14
oc(4147-1),1,2073,0,3,1,5,6,16,2,3,14
oc(4147+1),2,1037,2,2,1,3,10,0,11,2,22
oc(4183-1),1,2091,0,1,5,1,11,0,1,21,3
oc(4183+1),3,523,1,3,5,6,3,13,10,17,1
oc(4185-1),3,523,1,3,5,6,3,13,10,17,1
oc(4185+1),1,2093,2,3,0,3,0,2,3,0,5
oc(4231-1),1,2115,0,0,1,3,9,7,6,22,27
oc(4231+1),3,529,1,4,4,1,9,2,16,0,7
oc(4257-1),5,133,1,3,0,1,3,14,0,18,17
oc(4257+1),1,2129,2,4,1,6,10,4,1,13,12
oc(4503-1),1,2251,1,1,4,7,2,7,9,20,18
oc(4503+1),3,563,2,3,3,2,4,2,12,11,12
oc(4505-1),3,563,2,3,3,2,4,2,12,11,12
oc(4505+1),1,2253,0,3,6,9,4,9,11,22,20
oc(4515-1),1,2257,1,2,3,2,8,13,15,3,24
oc(4515+1),2,1129,1,4,2,7,11,7,8,2,27
oc(4517-1),2,1129,1,4,2,7,11,7,8,2,27
oc(4517+1),1,2259,0,4,5,4,10,15,17,5,26
oc(4525-1),2,1131,0,1,4,9,0,9,10,4,0
oc(4525+1),1,2263,1,3,2,8,1,2,2,9,1
oc(4527-1),1,2263,1,3,2,8,1,2,2,9,1
oc(4527+1),4,283,1,3,3,8,10,11,17,7,22

# dist 9:
oc(43-1),1,21,0,1,0,10,8,4,2,21,21
oc(43+1),2,11,2,1,4,0,11,11,11,11,11
oc(87-1),1,43,1,3,1,10,4,9,5,20,14
oc(87+1),3,11,2,1,4,0,11,11,11,11,11
oc(89-1),3,11,2,1,4,0,11,11,11,11,11
oc(89+1),1,45,0,0,3,1,6,11,7,22,16
oc(173-1),2,43,1,3,1,10,4,9,5,20,14
oc(173+1),1,87,0,2,3,10,9,2,11,18,0
oc(177-1),4,11,2,1,4,0,11,11,11,11,11
oc(177+1),1,89,2,4,5,1,11,4,13,20,2
oc(179-1),1,89,2,4,5,1,11,4,13,20,2
oc(179+1),2,45,0,0,3,1,6,11,7,22,16
oc(349-1),2,87,0,2,3,10,9,2,11,18,0
oc(349+1),1,175,1,0,0,10,6,5,4,14,1
oc(355-1),1,177,0,2,2,1,8,7,6,16,3
oc(355+1),2,89,2,4,5,1,11,4,13,20,2
oc(357-1),2,89,2,4,5,1,11,4,13,20,2
oc(357+1),1,179,2,4,4,3,10,9,8,18,5
oc(385-1),7,3,0,3,3,3,3,3,3,3,3
oc(385+1),1,193,1,3,4,6,11,6,3,9,19
oc(423-1),1,211,1,1,1,2,3,7,2,4,8
oc(423+1),3,53,2,3,4,9,1,2,15,7,24
oc(693-1),2,173,2,3,5,8,4,3,2,12,28
oc(693+1),1,347,2,2,4,6,9,7,5,2,28
oc(705-1),6,11,2,1,4,0,11,11,11,11,11
oc(705+1),1,353,2,3,3,1,2,13,11,8,5
oc(709-1),2,177,0,2,2,1,8,7,6,16,3
oc(709+1),1,355,1,0,5,3,4,15,13,10,7
oc(717-1),2,179,2,4,4,3,10,9,8,18,5
oc(717+1),1,359,2,4,2,7,8,2,17,14,11
oc(729-1),3,91,1,1,0,3,0,6,15,22,4
oc(729+1),1,365,2,0,1,2,1,8,4,20,17
oc(761-1),3,95,2,0,4,7,4,10,0,3,8
oc(761+1),1,381,0,1,3,7,4,7,1,13,4
oc(769-1),8,3,0,3,3,3,3,3,3,3,3
oc(769+1),1,385,1,0,0,0,8,11,5,17,8
oc(771-1),1,385,1,0,0,0,8,11,5,17,8
oc(771+1),2,193,1,3,4,6,11,6,3,9,19
oc(777-1),3,97,1,2,6,9,6,12,2,5,10
oc(777+1),1,389,2,4,4,4,12,15,9,21,12
oc(847-1),1,423,0,3,3,5,7,15,5,9,17
oc(847+1),4,53,2,3,4,9,1,2,15,7,24
oc(1393-1),4,87,0,2,3,10,9,2,11,18,0
oc(1393+1),1,697,1,2,4,4,8,0,13,7,1
oc(1397-1),2,349,1,4,6,8,11,9,7,4,1
oc(1397+1),1,699,0,4,6,6,10,2,15,9,3
oc(1411-1),1,705,0,0,5,1,3,8,2,15,9
oc(1411+1),2,353,2,3,3,1,2,13,11,8,5
oc(1415-1),1,707,2,2,0,3,5,10,4,17,11
oc(1415+1),3,177,0,2,2,1,8,7,6,16,3
oc(1421-1),2,355,1,0,5,3,4,15,13,10,7
oc(1421+1),1,711,0,1,4,7,9,14,8,21,15
oc(1429-1),2,357,0,2,0,5,6,0,15,12,9
oc(1429+1),1,715,1,0,1,0,0,1,12,2,19
oc(1457-1),4,91,1,1,0,3,0,6,15,22,4
oc(1457+1),1,729,0,4,1,3,1,15,7,16,4
oc(1459-1),1,729,0,4,1,3,1,15,7,16,4
oc(1459+1),2,365,2,0,1,2,1,8,4,20,17
oc(1465-1),3,183,0,3,1,7,1,13,12,22,9
oc(1465+1),1,733,1,3,5,7,5,2,11,20,8
oc(1481-1),3,185,2,0,3,9,3,15,14,1,11
oc(1481+1),1,741,0,1,6,4,0,10,0,5,16
oc(1523-1),1,761,2,1,5,2,7,13,1,2,7
oc(1523+1),2,381,0,1,3,7,4,7,1,13,4
oc(1539-1),1,769,1,4,6,10,2,4,9,10,15
oc(1539+1),2,385,1,0,0,0,8,11,5,17,8
oc(1541-1),2,385,1,0,0,0,8,11,5,17,8
oc(1541+1),1,771,0,1,1,1,4,6,11,12,17
oc(1547-1),1,773,2,3,3,3,6,8,13,14,19
oc(1547+1),2,387,0,2,2,2,10,13,7,19,10
oc(1555-1),1,777,0,2,0,7,10,12,17,18,23
oc(1555+1),2,389,2,4,4,4,12,15,9,21,12
oc(1569-1),5,49,1,4,0,5,10,15,11,3,20
oc(1569+1),1,785,2,0,1,4,5,3,6,3,2
oc(1689-1),3,211,1,1,1,2,3,7,2,4,8
oc(1689+1),1,845,2,0,5,9,0,12,9,17,4
oc(1693-1),2,423,0,3,3,5,7,15,5,9,17
oc(1693+1),1,847,1,2,0,0,2,14,11,19,6
oc(1697-1),5,53,2,3,4,9,1,2,15,7,24
oc(1697+1),1,849,0,4,2,2,4,16,13,21,8
oc(2773-1),2,693,0,3,0,0,4,13,9,3,26
oc(2773+1),1,1387,1,2,1,1,9,10,0,7,24
oc(2787-1),1,1393,1,3,0,7,2,16,6,13,1
oc(2787+1),2,697,1,2,4,4,8,0,13,7,1
oc(2801-1),4,175,1,0,0,10,6,5,4,14,1
oc(2801+1),1,1401,0,1,1,4,10,7,14,21,9
oc(2821-1),2,705,0,0,5,1,3,8,2,15,9
oc(2821+1),1,1411,1,1,4,3,7,0,5,8,19
oc(2831-1),1,1415,2,0,1,7,11,4,9,12,23
oc(2831+1),4,177,0,2,2,1,8,7,6,16,3
oc(2837-1),2,709,1,4,2,5,7,12,6,19,13
oc(2837+1),1,1419,0,4,5,0,2,8,13,16,27
oc(2869-1),2,717,0,2,3,2,2,3,14,4,21
oc(2869+1),1,1435,1,0,0,5,5,7,10,9,14
oc(2881-1),6,45,0,0,3,1,6,11,7,22,16
oc(2881+1),1,1441,1,1,6,0,11,13,16,15,20
oc(2915-1),1,1457,2,2,1,5,1,12,13,8,7
oc(2915+1),2,729,0,4,1,3,1,15,7,16,4
oc(2917-1),2,729,0,4,1,3,1,15,7,16,4
oc(2917+1),1,1459,1,4,3,7,3,14,15,10,9
oc(2931-1),1,1465,1,0,2,2,9,3,2,16,15
oc(2931+1),2,733,1,3,5,7,5,2,11,20,8
oc(2961-1),4,185,2,0,3,9,3,15,14,1,11
oc(2961+1),1,1481,2,1,4,7,12,2,18,9,2
oc(2963-1),1,1481,2,1,4,7,12,2,18,9,2
oc(2963+1),2,741,0,1,6,4,0,10,0,5,16
oc(3045-1),2,761,2,1,5,2,7,13,1,2,7
oc(3045+1),1,1523,2,3,4,5,2,10,3,5,15
oc(3077-1),2,769,1,4,6,10,2,4,9,10,15
oc(3077+1),1,1539,0,4,6,10,5,9,0,21,2
oc(3083-1),1,1541,2,1,1,1,7,11,2,0,4
oc(3083+1),2,771,0,1,1,1,4,6,11,12,17
oc(3085-1),2,771,0,1,1,1,4,6,11,12,17
oc(3085+1),1,1543,1,3,3,3,9,13,4,2,6
oc(3089-1),4,193,1,3,4,6,11,6,3,9,19
oc(3089+1),1,1545,0,0,5,5,11,15,6,4,8
oc(3095-1),1,1547,2,2,0,7,0,0,8,6,10
oc(3095+1),3,387,0,2,2,2,10,13,7,19,10
oc(3109-1),2,777,0,2,0,7,10,12,17,18,23
oc(3109+1),1,1555,1,0,1,4,8,8,16,14,18
oc(3111-1),1,1555,1,0,1,4,8,8,16,14,18
oc(3111+1),3,389,2,4,4,4,12,15,9,21,12
oc(3137-1),6,49,1,4,0,5,10,15,11,3,20
oc(3137+1),1,1569,0,4,1,7,9,5,11,5,3
oc(3139-1),1,1569,0,4,1,7,9,5,11,5,3
oc(3139+1),2,785,2,0,1,4,5,3,6,3,2
oc(3193-1),3,399,0,4,0,3,9,8,0,8,22
oc(3193+1),1,1597,1,2,1,2,11,16,1,10,2
oc(3377-1),4,211,1,1,1,2,3,7,2,4,8
oc(3377+1),1,1689,0,4,2,6,12,6,17,10,7
oc(3379-1),1,1689,0,4,2,6,12,6,17,10,7
oc(3379+1),2,845,2,0,5,9,0,12,9,17,4
oc(3389-1),2,847,1,2,0,0,2,14,11,19,6
oc(3389+1),1,1695,0,0,1,1,5,12,4,16,13
oc(3395-1),1,1697,2,2,3,3,7,14,6,18,15
oc(3395+1),2,849,0,4,2,2,4,16,13,21,8

# dist 8:
oc(33-1),5,1,1,1,1,1,1,1,1,1,1
oc(33+1),1,17,2,2,3,6,4,0,17,17,17
oc(65-1),6,1,1,1,1,1,1,1,1,1,1
oc(65+1),1,33,0,3,5,0,7,16,14,10,4
oc(67-1),1,33,0,3,5,0,7,16,14,10,4
oc(67+1),2,17,2,2,3,6,4,0,17,17,17
oc(131-1),1,65,2,0,2,10,0,14,8,19,7
oc(131+1),2,33,0,3,5,0,7,16,14,10,4
oc(133-1),2,33,0,3,5,0,7,16,14,10,4
oc(133+1),1,67,1,2,4,1,2,16,10,21,9
oc(261-1),2,65,2,0,2,10,0,14,8,19,7
oc(261+1),1,131,2,1,5,10,1,12,17,16,15
oc(269-1),2,67,1,2,4,1,2,16,10,21,9
oc(269+1),1,135,0,0,2,3,5,16,2,20,19
oc(273-1),4,17,2,2,3,6,4,0,17,17,17
oc(273+1),1,137,2,2,4,5,7,1,4,22,21
oc(289-1),5,9,0,4,2,9,9,9,9,9,9
oc(289+1),1,145,1,0,5,2,2,9,12,7,0
oc(525-1),2,131,2,1,5,10,1,12,17,16,15
oc(525+1),1,263,2,3,4,10,3,8,16,10,2
oc(529-1),4,33,0,3,5,0,7,16,14,10,4
oc(529+1),1,265,1,0,6,1,5,10,18,12,4
oc(533-1),2,133,1,3,0,1,3,14,0,18,17
oc(533+1),1,267,0,2,1,3,7,12,1,14,6
oc(547-1),1,273,0,3,0,9,0,1,7,20,12
oc(547+1),2,137,2,2,4,5,7,1,4,22,21
oc(555-1),1,277,1,2,4,2,4,5,11,1,16
oc(555+1),2,139,1,4,6,7,9,3,6,1,23
oc(571-1),1,285,0,0,5,10,12,13,0,9,24
oc(571+1),2,143,2,3,3,0,0,7,10,5,27
oc(577-1),6,9,0,4,2,9,9,9,9,9,9
oc(577+1),1,289,1,4,2,3,3,0,4,13,28
oc(579-1),1,289,1,4,2,3,3,0,4,13,28
oc(579+1),2,145,1,0,5,2,2,9,12,7,0
oc(583-1),1,291,0,1,4,5,5,2,6,15,1
oc(583+1),3,73,1,3,3,7,8,5,16,4,15
oc(633-1),3,79,1,4,2,2,1,11,3,10,21
oc(633+1),1,317,2,2,2,9,5,11,13,18,27
oc(635-1),1,317,2,2,2,9,5,11,13,18,27
oc(635+1),2,159,0,4,5,5,3,6,7,21,14
oc(1045-1),2,261,0,1,2,8,1,6,14,8,0
oc(1045+1),1,523,1,3,5,6,3,13,10,17,1
oc(1059-1),1,529,1,4,4,1,9,2,16,0,7
oc(1059+1),2,265,1,0,6,1,5,10,18,12,4
oc(1077-1),2,269,2,4,3,5,9,14,3,16,8
oc(1077+1),1,539,2,4,0,0,6,12,7,10,17
oc(1093-1),2,273,0,3,0,9,0,1,7,20,12
oc(1093+1),1,547,1,2,1,8,1,3,15,18,25
oc(1099-1),1,549,0,4,3,10,3,5,17,20,27
oc(1099+1),2,275,2,0,2,0,2,3,9,22,14
oc(1111-1),1,555,0,0,2,5,9,11,4,3,4
oc(1111+1),3,139,1,4,6,7,9,3,6,1,23
oc(1143-1),1,571,1,1,4,10,12,10,1,19,20
oc(1143+1),3,143,2,3,3,0,0,7,10,5,27
oc(1155-1),1,577,1,2,3,5,5,16,7,2,26
oc(1155+1),2,289,1,4,2,3,3,0,4,13,28
oc(1157-1),2,289,1,4,2,3,3,0,4,13,28
oc(1157+1),1,579,0,4,5,7,7,1,9,4,28
oc(1167-1),1,583,1,3,2,0,11,5,13,8,3
oc(1167+1),4,73,1,3,3,7,8,5,16,4,15
oc(1177-1),3,147,0,2,0,4,4,11,14,9,2
oc(1177+1),1,589,1,4,1,6,4,11,0,14,9
oc(1267-1),1,633,0,3,3,6,9,4,6,12,24
oc(1267+1),2,317,2,2,2,9,5,11,13,18,27
oc(1271-1),1,635,2,0,5,8,11,6,8,14,26
oc(1271+1),3,159,0,4,5,5,3,6,7,21,14
oc(1273-1),3,159,0,4,5,5,3,6,7,21,14
oc(1273+1),1,637,1,2,0,10,0,8,10,16,28
oc(2101-1),2,525,0,0,0,8,5,15,12,19,3
oc(2101+1),1,1051,1,1,1,6,11,14,6,16,7
oc(2117-1),2,529,1,4,4,1,9,2,16,0,7
oc(2117+1),1,1059,0,4,2,3,6,5,14,1,15
oc(2123-1),1,1061,2,1,4,5,8,7,16,3,17
oc(2123+1),2,531,0,1,6,3,11,4,18,2,9
oc(2133-1),2,533,2,3,1,5,0,6,1,4,11
oc(2133+1),1,1067,2,2,3,0,1,13,3,9,23
oc(2161-1),4,135,0,0,2,3,5,16,2,20,19
oc(2161+1),1,1081,1,1,3,3,2,10,17,0,8
oc(2189-1),2,547,1,2,1,8,1,3,15,18,25
oc(2189+1),1,1095,0,0,3,6,3,7,12,14,22
oc(2199-1),1,1099,1,4,0,10,7,11,16,18,26
oc(2199+1),3,275,2,0,2,0,2,3,9,22,14
oc(2221-1),2,555,0,0,2,5,9,11,4,3,4
oc(2221+1),1,1111,1,1,5,0,6,6,9,7,9
oc(2285-1),2,571,1,1,4,10,12,10,1,19,20
oc(2285+1),1,1143,0,3,2,10,12,4,3,16,12
oc(2309-1),2,577,1,2,3,5,5,16,7,2,26
oc(2309+1),1,1155,0,0,0,0,11,16,15,5,24
oc(2317-1),2,579,0,4,5,7,7,1,9,4,28
oc(2317+1),1,1159,1,4,4,4,2,3,0,9,28
oc(2321-1),4,145,1,0,5,2,2,9,12,7,0
oc(2321+1),1,1161,0,1,6,6,4,5,2,11,1
oc(2333-1),2,583,1,3,2,0,11,5,13,8,3
oc(2333+1),1,1167,0,2,5,1,10,11,8,17,7
oc(2353-1),4,147,0,2,0,4,4,11,14,9,2
oc(2353+1),1,1177,1,2,1,0,7,4,18,4,17
oc(2355-1),1,1177,1,2,1,0,7,4,18,4,17
oc(2355+1),2,589,1,4,1,6,4,11,0,14,9
oc(2395-1),1,1197,0,2,0,9,1,7,0,1,8
oc(2395+1),2,599,2,4,4,5,1,4,10,1,19
oc(2533-1),2,633,0,3,3,6,9,4,6,12,24
oc(2533+1),1,1267,1,2,0,2,6,9,13,2,20
oc(2541-1),2,635,2,0,5,8,11,6,8,14,26
oc(2541+1),1,1271,2,1,4,6,10,13,17,6,24
oc(2547-1),1,1273,1,3,6,8,12,15,0,8,26
oc(2547+1),2,637,1,2,0,10,0,8,10,16,28
oc(4181-1),2,1045,1,0,2,0,5,8,0,10,1
oc(4181+1),1,2091,0,1,5,1,11,0,1,21,3
oc(4209-1),4,263,2,3,4,10,3,8,16,10,2
oc(4209+1),1,2105,2,0,5,4,12,14,15,12,17
oc(4237-1),2,1059,0,4,2,3,6,5,14,1,15
oc(4237+1),1,2119,1,4,5,7,0,11,10,3,2
oc(4247-1),1,2123,2,3,2,0,4,15,14,7,6
oc(4247+1),3,531,0,1,6,3,11,4,18,2,9
oc(4309-1),2,1077,0,2,6,10,11,6,13,19,4
oc(4309+1),1,2155,1,0,6,10,10,13,8,16,9
oc(4323-1),1,2161,1,1,5,5,3,2,14,22,15
oc(4323+1),2,1081,1,1,3,3,2,10,17,0,8
oc(4373-1),2,1093,1,3,1,4,1,5,10,12,20
oc(4373+1),1,2187,0,2,3,9,3,11,2,2,12
oc(4397-1),2,1099,1,4,0,10,7,11,16,18,26
oc(4397+1),1,2199,0,4,1,10,2,6,14,14,24
oc(4445-1),2,1111,1,1,5,0,6,6,9,7,9
oc(4445+1),1,2223,0,3,4,1,0,13,0,15,19
oc(4569-1),3,571,1,1,4,10,12,10,1,19,20
oc(4569+1),1,2285,2,0,3,8,10,7,5,8,23
oc(4573-1),2,1143,0,3,2,10,12,4,3,16,12
oc(4573+1),1,2287,1,2,5,10,12,9,7,10,25
oc(4621-1),2,1155,0,0,0,0,11,16,15,5,24
oc(4621+1),1,2311,1,1,1,1,10,16,12,11,20
oc(4625-1),4,289,1,4,2,3,3,0,4,13,28
oc(4625+1),1,2313,0,3,3,3,12,1,14,13,22
oc(4629-1),2,1157,2,2,2,2,0,1,17,7,26
oc(4629+1),1,2315,2,0,5,5,1,3,16,15,24
oc(4643-1),1,2321,2,1,4,0,7,9,3,21,1
oc(4643+1),2,1161,0,1,6,6,4,5,2,11,1
oc(4651-1),1,2325,0,0,1,4,11,13,7,2,5
oc(4651+1),2,1163,2,3,1,8,6,7,4,13,3
oc(4667-1),1,2333,2,3,2,1,6,4,15,10,13
oc(4667+1),2,1167,0,2,5,1,10,11,8,17,7
oc(4669-1),2,1167,0,2,5,1,10,11,8,17,7
oc(4669+1),1,2335,1,0,4,3,8,6,17,12,15
oc(4707-1),1,2353,1,3,1,10,0,7,16,7,4
oc(4707+1),2,1177,1,2,1,0,7,4,18,4,17
oc(4709-1),2,1177,1,2,1,0,7,4,18,4,17
oc(4709+1),1,2355,0,0,3,1,2,9,18,9,6
oc(4761-1),3,595,1,0,0,1,10,0,6,20,15
oc(4761+1),1,2381,2,1,1,5,2,1,6,12,3
oc(4791-1),1,2395,1,0,1,8,3,15,1,3,17
oc(4791+1),3,599,2,4,4,5,1,4,10,1,19

# dist 7:
oc(25-1),3,3,0,3,3,3,3,3,3,3,3
oc(25+1),1,13,1,3,6,2,0,13,13,13,13
oc(49-1),4,3,0,3,3,3,3,3,3,3,3
oc(49+1),1,25,1,0,4,3,12,8,6,2,25
oc(51-1),1,25,1,0,4,3,12,8,6,2,25
oc(51+1),2,13,1,3,6,2,0,13,13,13,13
oc(99-1),1,49,1,4,0,5,10,15,11,3,20
oc(99+1),2,25,1,0,4,3,12,8,6,2,25
oc(101-1),2,25,1,0,4,3,12,8,6,2,25
oc(101+1),1,51,0,1,2,7,12,0,13,5,22
oc(197-1),2,49,1,4,0,5,10,15,11,3,20
oc(197+1),1,99,0,4,1,0,8,14,4,7,12
oc(205-1),2,51,0,1,2,7,12,0,13,5,22
oc(205+1),1,103,1,3,5,4,12,1,8,11,16
oc(217-1),3,27,0,2,6,5,1,10,8,4,27
oc(217+1),1,109,1,4,4,10,5,7,14,17,22
oc(397-1),2,99,0,4,1,0,8,14,4,7,12
oc(397+1),1,199,1,4,3,1,4,12,9,15,25
oc(405-1),2,101,2,1,3,2,10,16,6,9,14
oc(405+1),1,203,2,3,0,5,8,16,13,19,0
oc(433-1),4,27,0,2,6,5,1,10,8,4,27
oc(433+1),1,217,1,2,0,8,9,13,8,10,14
oc(435-1),1,217,1,2,0,8,9,13,8,10,14
oc(435+1),2,109,1,4,4,10,5,7,14,17,22
oc(441-1),3,55,1,0,6,0,3,4,17,9,26
oc(441+1),1,221,2,1,4,1,0,0,12,14,18
oc(475-1),1,237,0,2,6,6,3,16,9,7,5
oc(475+1),2,119,2,4,0,9,2,0,5,4,3
oc(789-1),2,197,2,2,1,10,2,10,7,13,23
oc(789+1),1,395,2,0,3,10,5,4,15,4,18
oc(821-1),2,205,1,0,2,7,10,1,15,21,2
oc(821+1),1,411,0,1,5,4,8,3,12,20,5
oc(833-1),6,13,1,3,6,2,0,13,13,13,13
oc(833+1),1,417,0,2,4,10,1,9,18,3,11
oc(857-1),3,107,2,2,2,8,3,5,12,15,20
oc(857+1),1,429,0,4,2,0,0,4,11,15,23
oc(867-1),1,433,1,3,6,4,4,8,15,19,27
oc(867+1),2,217,1,2,0,8,9,13,8,10,14
oc(869-1),2,217,1,2,0,8,9,13,8,10,14
oc(869+1),1,435,0,0,1,6,6,10,17,21,0
oc(875-1),1,437,2,2,3,8,8,12,0,0,2
oc(875+1),2,219,0,4,2,10,11,15,10,12,16
oc(883-1),1,441,0,1,0,1,12,16,4,4,6
oc(883+1),2,221,2,1,4,1,0,0,12,14,18
oc(951-1),1,475,1,0,6,2,7,16,0,15,11
oc(951+1),3,119,2,4,0,9,2,0,5,4,3
oc(953-1),3,119,2,4,0,9,2,0,5,4,3
oc(953+1),1,477,0,2,1,4,9,1,2,17,13
oc(955-1),1,477,0,2,1,4,9,1,2,17,13
oc(955+1),2,239,2,4,1,8,5,1,11,9,7
oc(1589-1),2,397,1,2,5,1,7,6,17,6,20
oc(1589+1),1,795,0,0,4,3,2,13,16,13,12
oc(1621-1),2,405,0,0,6,9,2,14,6,14,28
oc(1621+1),1,811,1,1,6,8,5,12,13,6,28
oc(1649-1),4,103,1,3,5,4,12,1,8,11,16
oc(1649+1),1,825,0,0,6,0,6,9,8,20,13
oc(1667-1),1,833,2,3,0,8,1,0,16,5,21
oc(1667+1),2,417,0,2,4,10,1,9,18,3,11
oc(1713-1),4,107,2,2,2,8,3,5,12,15,20
oc(1713+1),1,857,2,2,3,10,12,7,2,6,16
oc(1715-1),1,857,2,2,3,10,12,7,2,6,16
oc(1715+1),2,429,0,4,2,0,0,4,11,15,23
oc(1733-1),2,433,1,3,6,4,4,8,15,19,27
oc(1733+1),1,867,0,2,6,9,9,0,12,16,26
oc(1741-1),2,435,0,0,1,6,6,10,17,21,0
oc(1741+1),1,871,1,1,3,2,0,4,16,20,1
oc(1751-1),1,875,2,0,0,6,4,8,1,1,5
oc(1751+1),3,219,0,4,2,10,11,15,10,12,16
oc(1765-1),2,441,0,1,0,1,12,16,4,4,6
oc(1765+1),1,883,1,3,1,3,12,16,9,9,13
oc(1785-1),3,223,1,3,6,3,2,2,14,16,20
oc(1785+1),1,893,2,3,4,2,9,9,0,19,23
oc(1901-1),2,475,1,0,6,2,7,16,0,15,11
oc(1901+1),1,951,0,1,6,5,2,16,1,8,23
oc(1907-1),1,953,2,3,1,7,4,1,3,10,25
oc(1907+1),2,477,0,2,1,4,9,1,2,17,13
oc(1911-1),1,955,1,0,3,9,6,3,5,12,27
oc(1911+1),3,239,2,4,1,8,5,1,11,9,7
oc(3157-1),2,789,0,4,5,8,9,7,10,7,6
oc(3157+1),1,1579,1,4,4,6,6,15,2,15,13
oc(3185-1),4,199,1,4,3,1,4,12,9,15,25
oc(3185+1),1,1593,0,3,4,9,7,12,16,6,27
oc(3285-1),2,821,2,1,2,7,2,5,4,16,9
oc(3285+1),1,1643,2,3,5,4,5,11,9,10,19
oc(3299-1),1,1649,2,4,4,10,11,0,15,16,25
oc(3299+1),2,825,0,0,6,0,6,9,8,20,13
oc(3333-1),2,833,2,3,0,8,1,0,16,5,21
oc(3333+1),1,1667,2,2,1,6,3,1,14,11,14
oc(3427-1),1,1713,0,3,5,8,10,13,3,11,2
oc(3427+1),2,857,2,2,3,10,12,7,2,6,16
oc(3429-1),2,857,2,2,3,10,12,7,2,6,16
oc(3429+1),1,1715,2,0,0,10,12,15,5,13,4
oc(3469-1),2,867,0,2,6,9,9,0,12,16,26
oc(3469+1),1,1735,1,0,6,8,6,1,6,10,24
oc(3477-1),2,869,2,4,1,0,11,2,14,18,28
oc(3477+1),1,1739,2,4,3,1,10,5,10,14,28
oc(3501-1),2,875,2,0,0,6,4,8,1,1,5
oc(3501+1),1,1751,2,1,1,2,9,0,3,3,11
oc(3533-1),2,883,1,3,1,3,12,16,9,9,13
oc(3533+1),1,1767,0,2,3,7,12,16,0,19,27
oc(3537-1),4,221,2,1,4,1,0,0,12,14,18
oc(3537+1),1,1769,2,4,5,9,1,1,2,21,0
oc(3571-1),1,1785,0,0,0,3,4,0,18,14,16
oc(3571+1),2,893,2,3,4,2,9,9,0,19,23
oc(3593-1),3,449,2,4,1,9,7,7,12,12,14
oc(3593+1),1,1797,0,2,5,4,3,12,11,3,28
oc(3801-1),3,475,1,0,6,2,7,16,0,15,11
oc(3801+1),1,1901,2,1,4,9,3,14,1,15,16
oc(3805-1),2,951,0,1,6,5,2,16,1,8,23
oc(3805+1),1,1903,1,3,6,0,5,16,3,17,18
oc(3813-1),2,953,2,3,1,7,4,1,3,10,25
oc(3813+1),1,1907,2,2,3,4,9,3,7,21,22
oc(3819-1),1,1909,1,4,5,6,11,5,9,0,24
oc(3819+1),2,955,1,0,3,9,6,3,5,12,27
oc(3821-1),2,955,1,0,3,9,6,3,5,12,27
oc(3821+1),1,1911,0,1,0,8,0,7,11,2,26

# dist 6:
oc(9-1),3,1,1,1,1,1,1,1,1,1,1
oc(9+1),1,5,2,0,5,5,5,5,5,5,5
oc(19-1),1,9,0,4,2,9,9,9,9,9,9
oc(19+1),2,5,2,0,5,5,5,5,5,5,5
oc(37-1),2,9,0,4,2,9,9,9,9,9,9
oc(37+1),1,19,1,4,5,8,6,2,0,19,19
oc(77-1),2,19,1,4,5,8,6,2,0,19,19
oc(77+1),1,39,0,4,4,6,0,5,1,16,10
oc(81-1),4,5,2,0,5,5,5,5,5,5,5
oc(81+1),1,41,2,1,6,8,2,7,3,18,12
oc(149-1),2,37,1,2,2,4,11,3,18,14,8
oc(149+1),1,75,0,0,5,9,10,7,18,6,17
oc(163-1),1,81,0,1,4,4,3,13,5,12,23
oc(163+1),2,41,2,1,6,8,2,7,3,18,12
oc(309-1),2,77,2,2,0,0,12,9,1,8,19
oc(309+1),1,155,2,0,1,1,12,2,3,17,10
oc(321-1),6,5,2,0,5,5,5,5,5,5,5
