This is a focused 2-adic view of the first 10000 integers in consecutive order, without residues. Use this to confirm patterns seen in smaller numbers and also to search for extended structure.

For every integer n:
- oc is the 2-adic "odd core" of the number, after removing all factors of 2. For odd numbers, oc is the number itself.
9655,,35
1207,3,
9657,,18
4829,1,
9659,,59
2415,2,
9661,,42
4831,1,
9663,,66
151,6,
9665,,23
4833,1,
9667,,23
2417,2,
9669,,3
4835,1,
9671,,23
1209,3,
9673,,18
4837,1,
9675,,23
2419,2,
9677,,18
4839,1,
9679,,59
605,4,
9681,,18
4841,1,
9683,,35
2421,2,
9685,,3
4843,1,
9687,,59
1211,3,
9689,,23
4845,1,
9691,,18
2423,2,
9693,,23
4847,1,
9695,,59
303,5,
9697,,47
4849,1,
9699,,3
2425,2,
9701,,59
4851,1,
9703,,47
1213,3,
9705,,64
4853,1,
9707,,59
2427,2,
9709,,42
4855,1,
9711,,18
607,4,
9713,,13
4857,1,
9715,,59
2429,2,
9717,,13
4859,1,
9719,,42
1215,3,
9721,,59
4861,1,
9723,,35
2431,2,
9725,,59
4863,1,
9727,,30
19,9,
9729,,59
4865,1,
9731,,13
2433,2,
9733,,13
4867,1,
9735,,13
1217,3,
9737,,59
4869,1,
9739,,13
2435,2,
9741,,47
4871,1,
9743,,13
609,4,
9745,,47
4873,1,
9747,,42
2437,2,
9749,,47
4875,1,
9751,,42
1219,3,
9753,,42
4877,1,
9755,,18
2439,2,
9757,,47
4879,1,
9759,,54
305,5,
9761,,13
4881,1,
9763,,47
2441,2,
9765,,23
4883,1,
9767,,23
1221,3,
9769,,35
4885,1,
9771,,47
2443,2,
9773,,13
4887,1,
9775,,54
611,4,
9777,,13
4889,1,
9779,,13
2445,2,
9781,,11
4891,1,
9783,,64
1223,3,
9785,,71
4893,1,
9787,,71
2447,2,
9789,,47
4895,1,
9791,,23
153,6,
9793,,59
4897,1,
9795,,59
2449,2,
9797,,47
4899,1,
9799,,13
1225,3,
9801,,35
4901,1,
9803,,47
2451,2,
9805,,47
4903,1,
9807,,35
613,4,
9809,,59
4905,1,
9811,,59
2453,2,
9813,,11
4907,1,
9815,,47
1227,3,
9817,,47
4909,1,
9819,,23
2455,2,
9821,,47
4911,1,
9823,,42
307,5,
9825,,13
4913,1,
9827,,47
2457,2,
9829,,47
4915,1,
9831,,35
1229,3,
9833,,13
4917,1,
9835,,59
2459,2,
9837,,35
4919,1,
9839,,13
615,4,
9841,,11
4921,1,
9843,,23
2461,2,
9845,,23
4923,1,
9847,,23
1231,3,
9849,,23
4925,1,
9851,,23
2463,2,
9853,,76
4927,1,
9855,,32
77,7,
9857,,18
4929,1,
9859,,11
2465,2,
9861,,23
4931,1,
9863,,23
1233,3,
9865,,32
4933,1,
9867,,23
2467,2,
9869,,47
4935,1,
9871,,71
617,4,
9873,,47
4937,1,
9875,,47
2469,2,
9877,,47
4939,1,
9879,,47
1235,3,
9881,,59
4941,1,
9883,,59
2471,2,
9885,,47
4943,1,
9887,,88
309,5,
9889,,42
4945,1,
9891,,42
2473,2,
9893,,42
4947,1,
9895,,42
1237,3,
9897,,88
4949,1,
9899,,32
2475,2,
9901,,23
4951,1,
9903,,23
619,4,
9905,,11
4953,1,
9907,,11
2477,2,
9909,,47
4955,1,
9911,,23
1239,3,
9913,,13
4957,1,
9915,,13
2479,2,
9917,,13
4959,1,
9919,,52
155,6,
9921,,47
4961,1,
9923,,23
2481,2,
9925,,11
4963,1,
9927,,47
1241,3,
9929,,47
4965,1,
9931,,40
2483,2,
9933,,11
4967,1,
9935,,59
621,4,
9937,,23
4969,1,
9939,,23
2485,2,
9941,,30
4971,1,
9943,,23
1243,3,
9945,,23
4973,1,
9947,,47
2487,2,
9949,,23
4975,1,
9951,,23
311,5,
9953,,23
4977,1,
9955,,30
2489,2,
9957,,11
4979,1,
9959,,23
1245,3,
9961,,23
4981,1,
9963,,23
2491,2,
9965,,35
4983,1,
9967,,23
623,4,
9969,,30
4985,1,
9971,,40
2493,2,
9973,,47
4987,1,
9975,,59
1247,3,
9977,,11
4989,1,
9979,,23
2495,2,
9981,,23
4991,1,
9983,,59
39,8,
9985,,30
4993,1,
9987,,59
2497,2,
9989,,30
4995,1,
9991,,59
1249,3,
9993,,23
4997,1,
9995,,20
2499,2,
9997,,64
4999,1,
9999,,30
625,4,
